rho,rho_u,rho_v,rho_E
1.177430,122.662048,0.343722,259958.078125
1.177377,122.673065,0.397023,259943.593750
1.177417,122.659950,0.448534,259954.000000
1.177363,122.669426,0.496069,259939.109375
1.177383,122.661690,0.534883,259944.125000
1.177328,122.672882,0.564151,259929.125000
1.177329,122.670837,0.582392,259929.390625
1.177271,122.682793,0.591749,259913.062500
1.177254,122.682693,0.594284,259908.203125
1.177189,122.691681,0.593494,259889.625000
1.177156,122.688919,0.591742,259879.765625
1.177086,122.691719,0.590930,259859.109375
1.177044,122.685188,0.590882,259845.921875
1.176973,122.683830,0.590097,259824.734375
1.176925,122.676888,0.586103,259810.031250
1.176856,122.676300,0.575934,259789.578125
1.176807,122.673569,0.557155,259774.703125
1.176740,122.677078,0.528790,259755.125000
1.176688,122.679214,0.491455,259739.906250
1.176620,122.685074,0.447361,259720.562500
1.176565,122.688148,0.400034,259704.593750
1.176500,122.691895,0.353233,259685.453125
1.176446,122.691475,0.309922,259669.609375
1.176388,122.690201,0.272108,259652.078125
1.176344,122.686035,0.240076,259638.437500
1.176298,122.682304,0.212417,259624.515625
1.176268,122.678047,0.186915,259614.968750
1.176241,122.676186,0.160879,259606.468750
1.176228,122.675545,0.132783,259602.734375
1.176221,122.677544,0.101976,259600.968750
1.176229,122.680138,0.069075,259603.468750
1.176243,122.682983,0.037401,259607.765625
1.176267,122.684334,0.008653,259615.484375
1.176299,122.683289,-0.011813,259624.531250
1.176338,122.679596,-0.025213,259635.734375
1.176381,122.673325,-0.026651,259647.609375
1.176426,122.665077,-0.019509,259659.984375
1.176473,122.657906,-0.007017,259672.546875
1.176510,122.649902,0.011573,259683.671875
1.176548,122.647728,0.028877,259694.453125
1.176585,122.645554,0.046180,259701.265625
1.176623,122.643379,0.063484,259700.828125
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.177165,122.410469,-0.067335,259843.890625
1.176556,122.546989,-0.048277,259677.765625
1.177076,122.421738,-0.086850,259818.671875
1.176548,122.527702,-0.069652,259673.593750
1.176973,122.437057,-0.080050,259789.796875
1.176556,122.513733,-0.069835,259674.546875
1.176868,122.458244,-0.081566,259761.062500
1.176564,122.508995,-0.090236,259676.406250
1.176778,122.479942,-0.105857,259736.500000
1.176564,122.507736,-0.127773,259676.281250
1.176708,122.493073,-0.147751,259717.234375
1.176555,122.503311,-0.176542,259672.765625
1.176651,122.496826,-0.188556,259700.796875
1.176528,122.496239,-0.204278,259664.515625
1.176594,122.497223,-0.198255,259683.968750
1.176486,122.492287,-0.199533,259651.390625
1.176532,122.501350,-0.183712,259665.906250
1.176429,122.495071,-0.178886,259634.968750
1.176465,122.510796,-0.164665,259647.437500
1.176365,122.502357,-0.165290,259616.625000
1.176394,122.522316,-0.163159,259627.234375
1.176286,122.509445,-0.172423,259594.093750
1.176306,122.531662,-0.177056,259602.203125
1.176188,122.513054,-0.183732,259565.390625
1.176202,122.537498,-0.182186,259572.218750
1.176077,122.513428,-0.175948,259532.859375
1.176100,122.540947,-0.160708,259542.437500
1.175978,122.512833,-0.140049,259503.359375
1.176023,122.544914,-0.115419,259519.984375
1.175907,122.513573,-0.091445,259482.312500
1.175975,122.550995,-0.070608,259506.546875
1.175861,122.515839,-0.055026,259468.906250
1.175949,122.558311,-0.044363,259499.468750
1.175830,122.516449,-0.038068,259459.984375
1.175937,122.562325,-0.031991,259496.328125
1.175815,122.510872,-0.024563,259454.796875
1.175945,122.559830,-0.010227,259498.484375
1.175822,122.498901,0.009387,259455.578125
1.175980,122.553871,0.038609,259508.125000
1.175853,122.485970,0.070358,259463.281250
1.176038,122.551277,0.108010,259524.781250
1.175899,122.477997,0.139970,259476.125000
1.176110,122.555023,0.172319,259546.609375
1.175959,122.473282,0.191860,259493.281250
1.176203,122.558563,0.211112,259574.421875
1.176040,122.462082,0.215630,259516.500000
1.176325,122.552322,0.226551,259610.234375
1.176150,122.437431,0.225110,259546.578125
1.176475,122.534210,0.239556,259652.781250
1.176277,122.402336,0.240804,259580.296875
1.176636,122.511436,0.264458,259697.781250
1.176401,122.365242,0.266019,259613.125000
1.176794,122.490463,0.291845,259742.281250
1.176520,122.327583,0.279057,259644.437500
1.176957,122.467323,0.293293,259788.281250
1.176650,122.279640,0.250160,259677.750000
1.177144,122.429268,0.245004,259839.578125
1.176802,122.206970,0.164868,259715.125000
1.177358,122.364166,0.144765,259896.125000
1.176971,122.099899,0.029637,259754.031250
1.177588,122.267654,0.003677,259954.437500
1.177149,121.954475,-0.147581,259791.281250
1.177831,122.138443,-0.178879,260013.375000
1.177338,121.764793,-0.382474,259827.593750
1.178101,121.971581,-0.436019,260076.484375
1.177561,121.516312,-0.723259,259866.984375
1.178416,121.754486,-0.831492,260148.421875
1.177832,121.185081,-1.237191,259912.125000
1.178787,121.470612,-1.444766,260231.750000
1.178160,120.743118,-1.994143,259962.500000
1.179222,121.108246,-2.373712,260328.468750
1.178552,120.174736,-3.075695,260017.296875
1.179714,120.677475,-3.773990,260439.984375
1.178966,119.511925,-4.610799,260068.765625
1.180191,120.250153,-5.926439,260557.125000
1.179230,118.924660,-6.809382,260083.343750
1.180390,120.043579,-9.274158,260633.015625
1.178835,118.905357,-9.932406,259964.984375
1.179701,120.552956,-14.258029,260549.734375
1.176648,120.553581,-14.124773,259508.359375
1.177157,122.593910,-20.465187,260111.921875
1.170884,125.502876,-19.098358,258407.578125
1.172348,126.917160,-23.966904,259217.437500
1.164184,131.434479,-22.697796,257173.046875
1.165889,132.853104,-25.366692,257995.000000
1.157360,137.623932,-24.299681,255939.015625
1.158699,139.346466,-25.275368,256631.656250
1.150613,143.761841,-24.123489,254726.750000
1.151425,145.725754,-23.927708,255254.750000
1.144128,149.575165,-22.497925,253561.515625
1.144514,151.601303,-21.470222,253949.843750
1.138161,154.804916,-19.691755,252486.734375
1.138326,156.706741,-18.045673,252782.765625
1.132979,159.221390,-15.923532,251549.375000
1.133142,160.842133,-13.808873,251802.593750
1.128848,162.633118,-11.390734,250796.312500
1.129261,163.844162,-8.933092,251065.921875
1.126081,164.877899,-6.302068,250291.578125
1.126973,165.588608,-3.631728,250632.625000
1.124896,165.854538,-0.900167,250080.890625
1.126397,166.024124,1.849326,250525.015625
1.125364,165.529602,4.560267,250177.625000
1.127569,165.146667,7.258650,250751.921875
1.127496,163.908844,9.823612,250587.078125
1.130407,163.000931,12.340612,251297.281250
1.131112,161.061264,14.638181,251270.062500
1.134653,159.694412,16.852198,252104.546875
1.135960,157.097473,18.776949,252172.921875
1.140070,155.361908,20.573154,253127.343750
1.141803,152.154480,22.042397,253250.734375
1.146369,150.183990,23.302286,254311.734375
1.148298,146.426056,24.268633,254435.171875
1.153190,144.397202,24.836027,255586.890625
1.155079,140.163651,25.301670,255653.890625
1.160227,138.272522,24.911325,256896.734375
1.161785,133.725388,24.967125,256844.546875
1.167180,132.114944,23.177994,258188.328125
1.167913,127.724495,23.044220,257922.984375
1.173624,126.271614,19.372318,259375.562500
1.172749,123.122536,19.270012,258775.937500
1.178644,121.430527,14.031058,260276.125000
1.175674,120.707230,13.963230,259310.125000
1.180308,119.606956,9.557065,260540.562500
1.176608,120.123543,9.508600,259484.812500
1.180282,119.380188,6.401478,260488.875000
1.176625,120.343552,6.360525,259494.609375
1.179603,119.777489,4.309628,260318.125000
1.176363,120.789513,4.255163,259455.812500
1.178781,120.337364,2.918141,260126.546875
1.176078,121.236084,2.841554,259414.484375
1.178025,120.873291,1.955697,259955.093750
1.175847,121.612762,1.862785,259384.000000
1.177407,121.321526,1.265258,259816.703125
1.175690,121.903259,1.174031,259367.125000
1.176937,121.666191,0.771675,259712.375000
1.175607,122.110535,0.697295,259363.734375
1.176607,121.916855,0.430571,259640.015625
1.175589,122.253510,0.375861,259373.359375
1.176393,122.099213,0.198547,259595.546875
1.175620,122.358353,0.155535,259393.687500
1.176270,122.241257,0.031223,259574.000000
1.175688,122.445488,-0.007849,259422.859375
1.176220,122.358795,-0.098722,259571.218750
1.175790,122.519150,-0.130952,259460.562500
1.176235,122.451004,-0.191056,259585.140625
1.175928,122.571426,-0.205401,259506.812500
1.176308,122.512024,-0.230295,259612.640625
1.176096,122.597878,-0.218480,259558.796875
1.176417,122.544724,-0.209078,259648.234375
1.176270,122.606812,-0.174414,259611.078125
1.176535,122.563934,-0.142758,259684.984375
1.176427,122.614494,-0.097950,259658.281250
1.176639,122.585800,-0.059129,259718.046875
1.176555,122.631432,-0.014997,259697.984375
1.176722,122.614891,0.023449,259745.625000
1.176656,122.654808,0.065777,259730.234375
1.176788,122.643127,0.107046,259767.796875
1.176735,122.673157,0.154755,259755.390625
1.176838,122.660583,0.205631,259784.421875
1.176797,122.679611,0.263145,259773.875000
1.176878,122.665550,0.323002,259796.296875
1.176847,122.677780,0.384801,259788.031250
1.176912,122.666061,0.442937,259806.250000
1.176888,122.677589,0.495454,259800.562500
1.176944,122.672188,0.538359,259816.187500
1.176928,122.685936,0.571424,259813.062500
1.176973,122.685989,0.594157,259826.234375
1.176960,122.699692,0.608773,259823.578125
1.176992,122.700485,0.617476,259832.890625
1.176975,122.709595,0.623388,259828.640625
1.176991,122.706604,0.628400,259833.093750
1.176968,122.709167,0.633598,259826.484375
1.176972,122.702530,0.638150,259826.796875
1.176946,122.701653,0.640377,259818.687500
1.176941,122.696091,0.637633,259816.781250
1.176913,122.697403,0.627468,259808.390625
1.176901,122.697029,0.608113,259804.968750
1.176870,122.703018,0.579134,259796.250000
1.176851,122.707436,0.541838,259791.078125
1.176814,122.715164,0.498637,259780.906250
1.176786,122.719444,0.452762,259773.015625
1.176744,122.723793,0.407445,259760.640625
1.176709,122.723778,0.365046,259750.359375
1.176664,122.722878,0.326726,259736.875000
1.176628,122.719460,0.292160,259725.843750
1.176587,122.717056,0.259856,259713.109375
1.176555,122.715103,0.227612,259703.484375
1.176522,122.716179,0.193610,259693.578125
1.176499,122.719276,0.156939,259687.218750
1.176479,122.725281,0.117981,259681.453125
1.176468,122.731590,0.078410,259678.968750
1.176460,122.737785,0.041416,259677.296875
1.176462,122.741753,0.009503,259678.296875
1.176468,122.742485,-0.012955,259680.031250
1.176482,122.740120,-0.027042,259683.671875
1.176498,122.734711,-0.028707,259687.750000
1.176517,122.727837,-0.022160,259692.625000
1.176539,122.722031,-0.010014,259697.828125
1.176553,122.716202,0.007537,259702.296875
1.176569,122.716827,0.025484,259706.812500
1.176585,122.717453,0.043432,259708.765625
1.176600,122.718079,0.061380,259708.750000
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.177225,122.400818,-0.045843,259860.859375
1.176587,122.543152,-0.040890,259686.765625
1.177135,122.412300,-0.068302,259835.437500
1.176599,122.520546,-0.061160,259687.687500
1.177034,122.427094,-0.068451,259807.031250
1.176612,122.506332,-0.063991,259690.234375
1.176928,122.449547,-0.076603,259777.843750
1.176615,122.502525,-0.086261,259690.843750
1.176829,122.472404,-0.102705,259751.000000
1.176605,122.502151,-0.121967,259687.562500
1.176745,122.486946,-0.141665,259727.593750
1.176578,122.497948,-0.166388,259679.203125
1.176668,122.490906,-0.178029,259705.093750
1.176531,122.490265,-0.190598,259664.593750
1.176586,122.491234,-0.185101,259681.046875
1.176464,122.486298,-0.184877,259644.437500
1.176499,122.496056,-0.170007,259655.578125
1.176385,122.489960,-0.164002,259621.296875
1.176409,122.507042,-0.149491,259630.406250
1.176300,122.499054,-0.147675,259597.109375
1.176318,122.520332,-0.143530,259604.687500
1.176205,122.507576,-0.149422,259569.656250
1.176215,122.530533,-0.151294,259575.250000
1.176092,122.511330,-0.155452,259536.906250
1.176100,122.535660,-0.152910,259541.640625
1.175971,122.510872,-0.146755,259501.031250
1.175987,122.538017,-0.133401,259508.718750
1.175860,122.509422,-0.115864,259468.171875
1.175899,122.541603,-0.095343,259482.828125
1.175777,122.510689,-0.075694,259443.562500
1.175839,122.548828,-0.059041,259465.843750
1.175717,122.514572,-0.047284,259426.203125
1.175798,122.557709,-0.039713,259454.625000
1.175672,122.516602,-0.035985,259413.000000
1.175770,122.562447,-0.032551,259447.109375
1.175640,122.511185,-0.027939,259403.343750
1.175764,122.559700,-0.017367,259444.843750
1.175634,122.498528,-0.002096,259399.812500
1.175786,122.552773,0.021450,259450.359375
1.175652,122.484764,0.047314,259403.687500
1.175831,122.549683,0.078411,259463.562500
1.175688,122.476669,0.104898,259413.734375
1.175897,122.553177,0.132007,259483.500000
1.175745,122.471817,0.148179,259429.937500
1.175990,122.555992,0.164329,259511.296875
1.175831,122.459259,0.167999,259454.296875
1.176120,122.547066,0.177424,259549.031250
1.175951,122.431244,0.176188,259487.093750
1.176283,122.524307,0.189146,259594.734375
1.176092,122.391357,0.190626,259524.515625
1.176459,122.495728,0.212214,259643.890625
1.176235,122.348953,0.214241,259562.250000
1.176638,122.468513,0.238738,259693.968750
1.176379,122.305618,0.228781,259600.390625
1.176831,122.437500,0.244418,259747.750000
1.176544,122.249962,0.208372,259643.171875
1.177058,122.387924,0.208880,259809.765625
1.176742,122.165436,0.140052,259693.046875
1.177323,122.305031,0.129097,259879.640625
1.176969,122.040337,0.027854,259747.296875
1.177616,122.182266,0.013838,259953.765625
1.177216,121.869164,-0.122694,259802.375000
1.177932,122.016083,-0.138600,260030.718750
1.177489,121.643349,-0.327011,259859.515625
1.178290,121.796989,-0.358395,260114.546875
1.177814,121.341965,-0.629456,259924.000000
1.178715,121.503601,-0.703382,260211.265625
1.178220,120.927910,-1.092314,260000.328125
1.179229,121.105255,-1.248476,260325.609375
1.178735,120.350235,-1.783764,260091.500000
1.179861,120.569031,-2.092866,260463.250000
1.179394,119.550766,-2.790627,260201.718750
1.180639,119.875259,-3.406043,260633.890625
1.180217,118.491356,-4.261930,260332.250000
1.181550,119.058296,-5.509723,260842.921875
1.181092,117.250023,-6.464819,260458.656250
1.182407,118.303787,-8.956462,261064.656250
1.181496,116.317635,-9.792005,260478.968750
1.182597,118.143265,-14.436856,261187.640625
1.179868,117.337379,-14.558878,260113.578125
1.180750,119.670120,-21.860264,260928.234375
1.172571,124.035606,-20.491905,258752.093750
1.174715,125.151604,-25.821115,259787.437500
1.164575,131.098831,-24.902977,257284.312500
1.166627,132.321457,-27.677900,258217.109375
1.156651,137.965698,-26.943485,255828.406250
1.157979,139.670242,-27.899229,256531.671875
1.148873,144.578568,-26.941139,254391.078125
1.149463,146.618591,-26.675695,254872.921875
1.141407,150.757080,-25.313747,253002.578125
1.141486,152.888214,-24.182522,253320.468750
1.134538,156.269516,-22.378038,251716.390625
1.134385,158.268631,-20.597227,251936.468750
1.128564,160.890442,-18.381510,250587.734375
1.128444,162.581589,-16.103773,250770.140625
1.123785,164.426086,-13.545339,249670.750000
1.123989,165.668732,-10.901320,249883.265625
1.120560,166.708527,-8.099140,249040.796875
1.121344,167.404739,-5.224593,249344.781250
1.119140,167.633102,-2.302028,248750.890625
1.120636,167.739731,0.666030,249178.968750
1.119594,167.168289,3.580884,248814.796875
1.121903,166.671570,6.510098,249395.531250
1.121944,165.319687,9.286506,249242.203125
1.125071,164.244568,12.043694,249982.906250
1.126015,162.157135,14.553720,249997.640625
1.129875,160.568207,17.012100,250885.625000
1.131542,157.792862,19.141193,251027.390625
1.136055,155.780426,21.179306,252055.156250
1.138261,152.363358,22.834284,252283.250000
1.143282,150.066452,24.326424,253430.656250
1.145800,146.050797,25.448946,253689.812500
1.151170,143.663696,26.228865,254936.875000
1.153792,139.063156,26.813927,255174.265625
1.159417,136.837463,26.588402,256521.187500
1.161901,131.672668,26.752098,256674.562500
1.167749,129.894531,24.988153,258139.187500
1.169547,124.472755,25.095419,258086.343750
1.175673,123.244843,21.059525,259691.796875
1.175461,119.020317,21.489210,259184.218750
1.181752,118.012299,15.349360,260883.890625
1.177570,117.832489,14.803393,259591.578125
1.183058,116.892326,10.057138,261107.171875
1.177809,118.350311,9.681448,259668.828125
1.182296,117.545029,6.465126,260917.421875
1.177432,119.276352,6.287158,259631.593750
1.181000,118.618759,4.211676,260624.968750
1.176966,120.138359,4.106890,259573.156250
1.179761,119.621338,2.778142,260350.906250
1.176571,120.829475,2.683327,259523.265625
1.178745,120.429764,1.817915,260127.718750
